       sample #	     V5	   MLII
           2585	    966	   1017
           2586	    968	   1018
           2587	    968	   1019
           2588	    972	   1023
           2589	    974	   1021
           2590	    974	   1021
           2591	    970	   1016
           2592	    969	   1020
           2593	    970	   1019
           2594	    973	   1020
           2595	    973	   1020
           2596	    974	   1021
           2597	    968	   1020
           2598	    967	   1019
           2599	    970	   1022
           2600	    971	   1024
           2601	    973	   1021
           2602	    971	   1017
           2603	    968	   1016
           2604	    968	   1017
           2605	    966	   1020
           2606	    972	   1021
           2607	    972	   1021
           2608	    971	   1018
           2609	    969	   1018
           2610	    966	   1018
           2611	    969	   1021
           2612	    970	   1020
           2613	    971	   1021
           2614	    970	   1019
           2615	    967	   1017
           2616	    966	   1018
           2617	    966	   1018
           2618	    971	   1023
           2619	    973	   1022
           2620	    971	   1020
           2621	    967	   1016
           2622	    967	   1019
           2623	    968	   1020
           2624	    970	   1023
           2625	    971	   1023
           2626	    972	   1019
           2627	    968	   1018
           2628	    967	   1019
           2629	    968	   1019
           2630	    971	   1022
           2631	    971	   1020
           2632	    971	   1019
           2633	    967	   1017
           2634	    966	   1019
           2635	    970	   1020
           2636	    970	   1024
           2637	    972	   1023
           2638	    972	   1018
           2639	    967	   1018
           2640	    966	   1019
           2641	    969	   1022
           2642	    971	   1024
           2643	    972	   1021
           2644	    973	   1019
           2645	    969	   1016
           2646	    967	   1019
           2647	    972	   1021
           2648	    975	   1025
           2649	    978	   1025
           2650	    980	   1025
           2651	    978	   1025
           2652	    976	   1025
           2653	    977	   1029
           2654	    980	   1030
           2655	    982	   1030
           2656	    981	   1028
           2657	    979	   1028
           2658	    980	   1029
           2659	    983	   1031
           2660	    985	   1032
           2661	    985	   1032
           2662	    985	   1029
           2663	    983	   1027
           2664	    981	   1028
           2665	    982	   1028
           2666	    984	   1029
           2667	    985	   1027
           2668	    979	   1026
           2669	    974	   1024
           2670	    970	   1025
           2671	    972	   1027
           2672	    974	   1031
           2673	    977	   1029
           2674	    977	   1028
           2675	    972	   1026
           2676	    971	   1030
           2677	    973	   1031
           2678	    976	   1032
           2679	    980	   1030
           2680	    977	   1027
           2681	    977	   1022
           2682	    977	   1020
           2683	    977	   1023
           2684	    978	   1023
           2685	    976	   1021
           2686	    974	   1019
           2687	    966	   1017
           2688	    962	   1021
           2689	    965	   1022
           2690	    969	   1023
           2691	    969	   1023
           2692	    969	   1021
           2693	    966	   1018
           2694	    965	   1020
           2695	    967	   1021
           2696	    969	   1021
           2697	    971	   1019
           2698	    968	   1020
           2699	    965	   1017
           2700	    962	   1017
           2701	    964	   1019
           2702	    967	   1023
           2703	    967	   1021
           2704	    967	   1017
           2705	    965	   1018
           2706	    961	   1017
           2707	    964	   1021
           2708	    966	   1021
           2709	    969	   1021
           2710	    966	   1019
           2711	    962	   1015
           2712	    964	   1020
           2713	    966	   1021
           2714	    968	   1026
           2715	    970	   1026
           2716	    969	   1024
           2717	    967	   1020
           2718	    967	   1021
           2719	    967	   1027
           2720	    968	   1029
           2721	    973	   1028
           2722	    970	   1029
           2723	    969	   1031
           2724	    968	   1036
           2725	    971	   1047
           2726	    979	   1053
           2727	    981	   1059
           2728	    988	   1071
           2729	    990	   1077
           2730	    990	   1082
           2731	    991	   1098
           2732	    986	   1117
           2733	    974	   1141
           2734	    962	   1164
           2735	    953	   1188
           2736	    942	   1216
           2737	    932	   1246
           2738	    916	   1276
           2739	    902	   1301
           2740	    896	   1328
           2741	    898	   1363
           2742	    910	   1399
           2743	    928	   1424
           2744	    955	   1429
           2745	    982	   1396
           2746	   1005	   1328
           2747	   1011	   1236
           2748	   1002	   1147
           2749	    971	   1087
           2750	    932	   1051
           2751	    903	   1028
           2752	    893	   1016
           2753	    893	   1016
           2754	    898	   1018
           2755	    918	   1022
           2756	    939	   1023
           2757	    955	   1020
           2758	    964	   1018
           2759	    966	   1014
           2760	    967	   1012
           2761	    968	   1012
           2762	    972	   1011
           2763	    975	   1005
           2764	    972	   1003
           2765	    971	   1000
           2766	    972	   1000
           2767	    973	   1003
           2768	    977	   1006
           2769	    980	   1004
           2770	    983	   1000
           2771	    977	    996
           2772	    977	    999
           2773	    981	   1001
           2774	    983	   1004
           2775	    984	   1004
           2776	    986	   1000
           2777	    983	    996
           2778	    985	    997
           2779	    984	   1002
           2780	    983	   1005
           2781	    986	   1002
           2782	    985	   1001
           2783	    985	    999
           2784	    984	    999
           2785	    986	   1000
           2786	    985	   1004
           2787	    990	   1001
           2788	    988	    997
           2789	    987	    996
           2790	    981	    995
           2791	    983	   1000
           2792	    987	   1003
           2793	    989	    998
           2794	    987	    994
           2795	    985	    994
           2796	    986	    995
           2797	    983	    998
           2798	    988	   1003
           2799	    991	   1000
           2800	    987	    995
           2801	    986	    994
           2802	    986	    997
           2803	    983	    998
           2804	    989	   1000
           2805	    991	    997
           2806	    988	    998
           2807	    989	    995
           2808	    987	    996
           2809	    990	    997
           2810	    992	   1000
           2811	    994	   1001
           2812	    992	    998
           2813	    992	    996
           2814	    991	    998
           2815	    994	    997
           2816	    995	    999
           2817	    996	    998
           2818	    991	    996
           2819	    992	    999
           2820	    990	   1000
           2821	    992	   1001
           2822	    997	   1004
           2823	    997	   1000
           2824	    998	    999
           2825	    996	    997
           2826	    997	    997
           2827	    998	   1001
           2828	    998	   1005
           2829	   1003	   1006
           2830	   1002	   1003
           2831	   1000	   1002
           2832	    999	   1002
           2833	   1002	   1005
           2834	   1006	   1007
           2835	   1006	   1008
           2836	   1005	   1006
           2837	   1003	   1004
           2838	   1004	   1009
           2839	   1007	   1011
           2840	   1010	   1017
           2841	   1011	   1013
           2842	   1012	   1013
           2843	   1009	   1014
           2844	   1009	   1016
           2845	   1011	   1020
           2846	   1015	   1027
           2847	   1018	   1027
           2848	   1017	   1028
           2849	   1016	   1029
           2850	   1015	   1032
           2851	   1017	   1036
           2852	   1020	   1044
           2853	   1024	   1044
           2854	   1022	   1046
           2855	   1022	   1049
           2856	   1020	   1051
           2857	   1022	   1058
           2858	   1025	   1062
           2859	   1027	   1064
           2860	   1024	   1063
           2861	   1024	   1063
           2862	   1022	   1065
           2863	   1023	   1070
           2864	   1024	   1074
           2865	   1024	   1073
           2866	   1023	   1070
           2867	   1021	   1071
           2868	   1016	   1071
           2869	   1016	   1068
           2870	   1014	   1072
           2871	   1014	   1065
           2872	   1011	   1063
           2873	   1006	   1058
           2874	   1004	   1059
           2875	   1001	   1059
           2876	   1003	   1058
           2877	   1002	   1056
           2878	    999	   1052
           2879	    997	   1047
           2880	    993	   1046
           2881	    994	   1044
           2882	    995	   1049
           2883	    996	   1046
           2884	    992	   1042
           2885	    988	   1038
           2886	    987	   1039
           2887	    984	   1043
           2888	    990	   1044
           2889	    991	   1041
           2890	    990	   1037
           2891	    985	   1038
           2892	    984	   1035
           2893	    985	   1041
           2894	    987	   1041
           2895	    988	   1037
           2896	    987	   1036
           2897	    979	   1034
           2898	    980	   1035
           2899	    981	   1039
           2900	    984	   1038
           2901	    986	   1039
           2902	    982	   1038
           2903	    981	   1034
           2904	    979	   1035
           2905	    979	   1038
           2906	    982	   1037
           2907	    985	   1036
           2908	    982	   1035
           2909	    980	   1033
           2910	    979	   1031
           2911	    980	   1037
           2912	    983	   1039
           2913	    984	   1035
           2914	    982	   1035
           2915	    980	   1029
           2916	    976	   1031
           2917	    978	   1031
           2918	    984	   1033
           2919	    984	   1032
           2920	    981	   1029
           2921	    980	   1027
           2922	    979	   1028
           2923	    981	   1029
           2924	    986	   1030
           2925	    983	   1029
           2926	    984	   1028
           2927	    982	   1027
           2928	    979	   1029
           2929	    982	   1030
           2930	    985	   1031
           2931	    985	   1030
           2932	    984	   1028
           2933	    982	   1026
           2934	    977	   1025
           2935	    978	   1027
           2936	    984	   1032
           2937	    987	   1031
           2938	    983	   1031
           2939	    982	   1029
           2940	    981	   1029
           2941	    982	   1032
           2942	    984	   1032
           2943	    986	   1031
           2944	    986	   1028
           2945	    983	   1026
           2946	    980	   1029
           2947	    983	   1032
           2948	    987	   1034
           2949	    987	   1034
           2950	    986	   1032
           2951	    981	   1029
           2952	    979	   1029
           2953	    984	   1031
           2954	    987	   1033
           2955	    987	   1029
           2956	    986	   1028
           2957	    984	   1026
           2958	    982	   1030
           2959	    983	   1030
           2960	    987	   1031
           2961	    986	   1031
           2962	    985	   1030
           2963	    983	   1028
           2964	    982	   1030
           2965	    984	   1031
           2966	    983	   1033
           2967	    984	   1033
           2968	    985	   1030
           2969	    980	   1030
           2970	    979	   1026
           2971	    977	   1029
           2972	    979	   1033
           2973	    981	   1033
           2974	    980	   1029
           2975	    980	   1027
           2976	    979	   1027
           2977	    979	   1028
           2978	    983	   1029
           2979	    982	   1030
           2980	    982	   1029
           2981	    976	   1025
           2982	    976	   1028
           2983	    977	   1030
           2984	    982	   1032
           2985	    982	   1030
           2986	    982	   1028
           2987	    979	   1023
           2988	    976	   1023
           2989	    979	   1028
           2990	    982	   1029
           2991	    981	   1028
           2992	    980	   1027
           2993	    978	   1023
           2994	    976	   1024
           2995	    979	   1028
           2996	    978	   1030
           2997	    983	   1029
           2998	    980	   1026
           2999	    974	   1027
           3000	    975	   1026
           3001	    978	   1027
           3002	    980	   1031
           3003	    984	   1028
           3004	    981	   1024
           3005	    978	   1025
           3006	    975	   1024
           3007	    977	   1027
           3008	    981	   1030
           3009	    982	   1031
           3010	    979	   1029
           3011	    979	   1025
           3012	    978	   1025
           3013	    977	   1027
           3014	    983	   1028
           3015	    980	   1029
           3016	    980	   1026
           3017	    976	   1026
           3018	    977	   1026
           3019	    975	   1027
           3020	    981	   1030
           3021	    983	   1028
           3022	    980	   1026
           3023	    973	   1024
           3024	    974	   1027
           3025	    977	   1027
           3026	    981	   1031
           3027	    980	   1026
           3028	    979	   1028
           3029	    978	   1022
           3030	    977	   1026
           3031	    978	   1030
           3032	    981	   1030
           3033	    980	   1029
           3034	    980	   1026
           3035	    977	   1025
           3036	    976	   1025
           3037	    979	   1028
           3038	    981	   1027
           3039	    981	   1030
           3040	    982	   1029
           3041	    979	   1028
           3042	    981	   1028
           3043	    978	   1032
           3044	    983	   1031
           3045	    985	   1032
           3046	    983	   1026
           3047	    978	   1027
           3048	    975	   1029
           3049	    982	   1032
           3050	    982	   1034
           3051	    984	   1030
           3052	    984	   1026
           3053	    979	   1025
           3054	    980	   1028
           3055	    980	   1027
           3056	    985	   1031
           3057	    985	   1031
           3058	    984	   1029
           3059	    982	   1025
           3060	    981	   1029
           3061	    982	   1031
           3062	    985	   1032
           3063	    986	   1030
           3064	    983	   1028
           3065	    980	   1027
           3066	    979	   1029
           3067	    982	   1031
           3068	    985	   1036
           3069	    987	   1033
           3070	    986	   1031
           3071	    984	   1030
           3072	    986	   1030
           3073	    986	   1033
           3074	    990	   1036
           3075	    992	   1038
           3076	    990	   1035
           3077	    992	   1036
           3078	    991	   1037
           3079	    987	   1040
           3080	    994	   1041
           3081	    996	   1042
           3082	    996	   1041
           3083	    995	   1037
           3084	    998	   1040
           3085	    998	   1043
           3086	    998	   1043
           3087	    999	   1043
           3088	    997	   1040
           3089	    995	   1039
           3090	    990	   1038
           3091	    991	   1037
           3092	    991	   1040
           3093	    989	   1040
           3094	    988	   1035
           3095	    985	   1032
           3096	    984	   1035
           3097	    985	   1038
           3098	    989	   1040
           3099	    990	   1038
           3100	    986	   1037
           3101	    985	   1039
           3102	    986	   1038
           3103	    988	   1038
           3104	    993	   1043
           3105	    994	   1040
           3106	    993	   1037
           3107	    992	   1031
           3108	    988	   1033
           3109	    989	   1033
           3110	    991	   1035
           3111	    985	   1032
           3112	    983	   1032
           3113	    982	   1027
           3114	    978	   1027
           3115	    982	   1030
           3116	    982	   1032
           3117	    984	   1031
           3118	    984	   1030
           3119	    981	   1026
           3120	    981	   1028
           3121	    979	   1030
           3122	    986	   1032
           3123	    985	   1031
           3124	    984	   1028
           3125	    979	   1026
           3126	    978	   1027
           3127	    981	   1030
           3128	    983	   1032
           3129	    984	   1028
           3130	    983	   1029
           3131	    980	   1022
           3132	    978	   1027
           3133	    979	   1027
           3134	    983	   1030
           3135	    980	   1031
           3136	    979	   1029
           3137	    977	   1024
           3138	    974	   1024
           3139	    980	   1027
           3140	    984	   1030
           3141	    985	   1028
           3142	    984	   1027
           3143	    980	   1027
           3144	    981	   1028
           3145	    981	   1033
           3146	    987	   1037
           3147	    989	   1038
           3148	    987	   1039
           3149	    985	   1043
           3150	    988	   1050
           3151	    992	   1061
           3152	    998	   1075
           3153	   1001	   1086
           3154	   1007	   1094
           3155	   1002	   1104
           3156	    991	   1128
           3157	    977	   1156
           3158	    968	   1190
           3159	    959	   1223
           3160	    953	   1252
           3161	    937	   1282
           3162	    923	   1315
           3163	    914	   1352
           3164	    916	   1391
           3165	    926	   1433
           3166	    941	   1465
           3167	    962	   1472
           3168	    984	   1459
           3169	   1009	   1417
           3170	   1025	   1351
           3171	   1030	   1269
           3172	   1015	   1184
           3173	    983	   1119
           3174	    946	   1073
           3175	    919	   1043
           3176	    909	   1029
           3177	    909	   1023
           3178	    912	   1024
           3179	    920	   1022
           3180	    939	   1024
           3181	    960	   1026
           3182	    978	   1025
           3183	    982	   1024
           3184	    984	   1016
           3185	    984	   1014
           3186	    986	   1009
           3187	    988	   1010
           3188	    993	   1011
           3189	    995	   1008
           3190	    994	   1007
           3191	    994	   1003
           3192	    993	   1005
           3193	    995	   1007
           3194	   1000	   1008
           3195	    999	   1007
           3196	   1000	   1004
           3197	    998	   1002
           3198	    996	   1000
           3199	    998	   1006
           3200	   1004	   1007
           3201	   1006	   1006
           3202	   1002	   1003
           3203	   1002	   1002
           3204	   1000	   1000
           3205	   1001	   1002
           3206	   1004	   1006
           3207	   1006	   1003
           3208	   1002	   1002
           3209	   1002	    999
           3210	   1001	    999
           3211	   1001	    999
           3212	   1002	   1000
           3213	   1006	    999
           3214	   1005	    997
           3215	   1003	    995
           3216	   1003	    994
           3217	   1008	    999
           3218	   1008	   1000
           3219	   1011	    999
           3220	   1010	    997
           3221	   1005	    991
           3222	   1003	    994
           3223	   1009	    997
           3224	   1011	   1000
           3225	   1013	    998
           3226	   1009	    995
           3227	   1008	    995
           3228	   1008	    995
           3229	   1009	    998
           3230	   1012	    998
           3231	   1015	    997
           3232	   1012	    996
           3233	   1010	    994
           3234	   1009	    998
           3235	   1010	    999
           3236	   1015	    999
           3237	   1014	    999
           3238	   1014	    994
           3239	   1014	    993
           3240	   1014	    996
           3241	   1016	    998
           3242	   1021	   1001
           3243	   1022	   1000
           3244	   1023	    998
           3245	   1019	    996
           3246	   1016	    997
           3247	   1020	   1001
           3248	   1025	   1003
           3249	   1027	   1005
           3250	   1027	   1003
           3251	   1025	   1001
           3252	   1025	   1002
           3253	   1029	   1007
           3254	   1032	   1008
           3255	   1034	   1007
           3256	   1033	   1005
           3257	   1030	   1005
           3258	   1030	   1010
           3259	   1034	   1014
           3260	   1034	   1017
           3261	   1038	   1019
           3262	   1037	   1019
           3263	   1040	   1018
           3264	   1040	   1023
           3265	   1044	   1030
           3266	   1048	   1035
           3267	   1048	   1036
           3268	   1045	   1037
           3269	   1046	   1039
           3270	   1045	   1044
           3271	   1048	   1050
           3272	   1053	   1058
           3273	   1052	   1058
           3274	   1050	   1058
           3275	   1051	   1061
           3276	   1052	   1063
           3277	   1051	   1071
           3278	   1053	   1073
           3279	   1055	   1076
           3280	   1052	   1074
           3281	   1048	   1071
           3282	   1044	   1071
           3283	   1042	   1075
           3284	   1044	   1076
           3285	   1042	   1075
           3286	   1040	   1067
           3287	   1036	   1062
           3288	   1030	   1063
           3289	   1030	   1062
           3290	   1032	   1061
           3291	   1029	   1062
           3292	   1025	   1056
           3293	   1021	   1051
           3294	   1019	   1049
           3295	   1017	   1049
           3296	   1020	   1049
           3297	   1017	   1046
           3298	   1016	   1042
           3299	   1011	   1041
           3300	   1008	   1040
           3301	   1010	   1041
           3302	   1010	   1042
           3303	   1014	   1037
           3304	   1010	   1038
           3305	   1006	   1034
           3306	   1005	   1034
           3307	   1002	   1037
           3308	   1008	   1039
           3309	   1011	   1038
           3310	   1007	   1038
           3311	   1005	   1034
           3312	   1002	   1036
           3313	   1004	   1036
           3314	   1006	   1037
           3315	   1008	   1037
           3316	   1005	   1036
           3317	   1001	   1031
           3318	    997	   1034
           3319	    999	   1036
           3320	   1004	   1039
           3321	   1004	   1036
           3322	   1004	   1035
           3323	   1001	   1032
           3324	   1001	   1034
           3325	    999	   1037
           3326	   1001	   1037
           3327	   1004	   1034
           3328	   1002	   1033
           3329	   1001	   1030
           3330	   1000	   1030
           3331	   1000	   1034
           3332	   1004	   1034
           3333	   1005	   1032
           3334	   1003	   1029
           3335	    998	   1028
           3336	    998	   1028
           3337	    997	   1032
           3338	   1002	   1033
           3339	   1004	   1032
           3340	   1000	   1030
           3341	    998	   1027
           3342	    999	   1030
           3343	   1001	   1030
           3344	   1003	   1032
           3345	   1003	   1029
           3346	    999	   1027
           3347	    997	   1028
           3348	    998	   1026
           3349	    998	   1031
           3350	   1004	   1034
           3351	   1003	   1033
           3352	    999	   1029
           3353	    999	   1027
           3354	    998	   1030
           3355	    998	   1033
           3356	   1002	   1038
           3357	   1003	   1037
           3358	   1002	   1034
           3359	   1001	   1033
           3360	   1000	   1032
           3361	   1000	   1033
           3362	   1003	   1037
           3363	   1004	   1037
           3364	   1002	   1035
           3365	   1000	   1033
           3366	    999	   1035
           3367	   1001	   1038
           3368	   1001	   1039
           3369	   1002	   1035
           3370	   1002	   1034
           3371	    996	   1034
           3372	    996	   1035
           3373	    997	   1038
           3374	   1000	   1039
           3375	   1000	   1037
           3376	    998	   1035
           3377	    995	   1033
           3378	    993	   1033
           3379	    995	   1035
           3380	   1001	   1038
           3381	   1000	   1037
           3382	    999	   1034
           3383	    994	   1032
           3384	    993	   1031
           3385	    996	   1035
           3386	    998	   1035
           3387	    999	   1035
           3388	    996	   1032
           3389	    993	   1031
           3390	    994	   1031
           3391	    994	   1034
           3392	    999	   1035
           3393	    997	   1032
           3394	    992	   1031
           3395	    988	   1029
           3396	    989	   1031
           3397	    991	   1030
           3398	    993	   1032
           3399	    994	   1034
           3400	    991	   1030
           3401	    990	   1028
           3402	    989	   1029
           3403	    990	   1031
           3404	    994	   1035
           3405	    993	   1031
           3406	    991	   1029
           3407	    988	   1029
           3408	    989	   1029
           3409	    991	   1032
           3410	    994	   1034
           3411	    992	   1031
           3412	    993	   1030
           3413	    990	   1027
           3414	    990	   1029
           3415	    990	   1032
           3416	    992	   1032
           3417	    993	   1032
           3418	    991	   1029
           3419	    987	   1026
           3420	    990	   1028
           3421	    991	   1031
           3422	    995	   1033
           3423	    992	   1032
           3424	    991	   1030
           3425	    989	   1026
           3426	    988	   1028
           3427	    986	   1031
           3428	    994	   1030
           3429	    993	   1030
           3430	    992	   1027
           3431	    990	   1026
           3432	    987	   1027
           3433	    991	   1031
           3434	    992	   1035
           3435	    993	   1032
           3436	    992	   1031
           3437	    989	   1029
           3438	    988	   1030
           3439	    989	   1031
           3440	    993	   1032
           3441	    992	   1031
           3442	    992	   1029
           3443	    989	   1028
           3444	    987	   1030
           3445	    989	   1033
           3446	    991	   1033
           3447	    990	   1034
           3448	    988	   1030
           3449	    984	   1029
           3450	    986	   1028
           3451	    986	   1031
           3452	    990	   1036
           3453	    991	   1034
           3454	    991	   1030
           3455	    987	   1028
           3456	    985	   1031
           3457	    989	   1033
           3458	    990	   1035
           3459	    992	   1035
           3460	    993	   1032
           3461	    990	   1031
           3462	    991	   1029
           3463	    989	   1031
           3464	    992	   1035
           3465	    996	   1034
           3466	    992	   1031
           3467	    992	   1030
           3468	    993	   1033
           3469	    994	   1033
           3470	    993	   1038
           3471	    993	   1037
           3472	    993	   1032
           3473	    992	   1029
           3474	    990	   1033
           3475	    992	   1036
           3476	    995	   1037
           3477	    996	   1037
           3478	    995	   1033
           3479	    991	   1031
           3480	    993	   1034
           3481	    998	   1035
           3482	   1000	   1038
           3483	   1001	   1040
           3484	   1002	   1038
           3485	   1002	   1037
           3486	   1000	   1041
           3487	   1003	   1043
           3488	   1007	   1042
           3489	   1008	   1042
           3490	   1009	   1041
           3491	   1006	   1038
           3492	   1006	   1042
           3493	   1007	   1048
           3494	   1010	   1048
           3495	   1008	   1048
           3496	   1005	   1044
           3497	   1002	   1039
           3498	    999	   1040
           3499	    999	   1041
           3500	   1000	   1044
           3501	    998	   1040
           3502	    993	   1039
           3503	    991	   1039
           3504	    989	   1039
           3505	    990	   1042
           3506	    997	   1044
           3507	   1000	   1043
           3508	    994	   1042
           3509	    995	   1038
           3510	    996	   1041
           3511	    996	   1044
           3512	    999	   1045
           3513	   1004	   1044
           3514	   1002	   1042
           3515	    999	   1040
           3516	    997	   1035
           3517	    996	   1038
           3518	    996	   1039
           3519	    993	   1039
           3520	    990	   1034
           3521	    987	   1032
           3522	    985	   1033
           3523	    988	   1034
           3524	    988	   1035
           3525	    990	   1032
           3526	    989	   1032
           3527	    985	   1030
           3528	    987	   1032
           3529	    988	   1034
           3530	    989	   1038
           3531	    991	   1037
           3532	    991	   1033
           3533	    988	   1031
           3534	    986	   1032
           3535	    988	   1034
           3536	    992	   1036
           3537	    991	   1034
           3538	    991	   1030
           3539	    987	   1029
           3540	    987	   1031
           3541	    987	   1032
           3542	    990	   1036
           3543	    989	   1034
           3544	    987	   1031
           3545	    987	   1029
           3546	    986	   1032
           3547	    986	   1037
           3548	    992	   1040
           3549	    995	   1038
           3550	    991	   1038
           3551	    989	   1038
           3552	    988	   1043
           3553	    990	   1050
           3554	    998	   1058
           3555	    998	   1068
           3556	   1005	   1077
           3557	   1006	   1088
           3558	   1011	   1102
           3559	   1015	   1121
           3560	   1008	   1144
           3561	    994	   1172
           3562	    981	   1207
           3563	    969	   1235
           3564	    961	   1269
           3565	    946	   1303
           3566	    934	   1333
           3567	    929	   1370
           3568	    933	   1408
           3569	    948	   1446
           3570	    973	   1457
           3571	   1000	   1439
           3572	   1028	   1380
           3573	   1045	   1283
           3574	   1034	   1176
           3575	    997	   1095
           3576	    948	   1053
           3577	    915	   1034
           3578	    906	   1027
           3579	    911	   1027
           3580	    922	   1026
           3581	    937	   1029
           3582	    954	   1028
           3583	    979	   1030
           3584	    992	   1028
           3585	    996	   1025
           3586	    995	   1021
           3587	    995	   1016
           3588	    995	   1016
           3589	    996	   1016
           3590	    999	   1019
           3591	    999	   1015
           3592	   1002	   1013
           3593	    998	   1013
           3594	   1002	   1013
           3595	   1000	   1015
           3596	   1005	   1015
           3597	   1005	   1014
           3598	   1005	   1011
           3599	   1004	   1008
           3600	   1003	   1014
           3601	   1008	   1016
           3602	   1011	   1017
           3603	   1011	   1015
           3604	   1008	   1009
           3605	   1006	   1008
           3606	   1005	   1009
           3607	   1008	   1012
           3608	   1008	   1014
           3609	   1009	   1009
           3610	   1010	   1009
           3611	   1007	   1004
           3612	   1006	   1007
           3613	   1007	   1010
           3614	   1010	   1013
           3615	   1013	   1008
           3616	   1011	   1007
           3617	   1010	   1005
           3618	   1009	   1008
           3619	   1012	   1011
           3620	   1015	   1010
           3621	   1012	   1009
           3622	   1010	   1005
           3623	   1008	   1003
           3624	   1009	   1007
           3625	   1012	   1008
           3626	   1014	   1011
           3627	   1015	   1009
           3628	   1013	   1005
           3629	   1010	   1004
           3630	   1009	   1005
           3631	   1017	   1006
           3632	   1019	   1008
           3633	   1018	   1008
           3634	   1014	   1006
           3635	   1013	   1005
           3636	   1014	   1007
           3637	   1019	   1009
           3638	   1019	   1011
           3639	   1020	   1010
           3640	   1018	   1006
           3641	   1016	   1007
           3642	   1018	   1007
           3643	   1018	   1010
           3644	   1022	   1014
           3645	   1022	   1012
           3646	   1025	   1009
           3647	   1023	   1008
           3648	   1023	   1013
           3649	   1026	   1016
           3650	   1029	   1018
           3651	   1031	   1019
           3652	   1030	   1015
           3653	   1031	   1014
           3654	   1027	   1020
           3655	   1032	   1027
           3656	   1038	   1027
           3657	   1041	   1032
           3658	   1039	   1031
           3659	   1037	   1033
           3660	   1037	   1035
           3661	   1042	   1044
           3662	   1049	   1047
           3663	   1047	   1050
           3664	   1049	   1049
           3665	   1048	   1051
           3666	   1047	   1057
           3667	   1049	   1063
           3668	   1052	   1069
           3669	   1057	   1070
           3670	   1054	   1072
           3671	   1054	   1073
           3672	   1054	   1075
           3673	   1054	   1080
           3674	   1055	   1080
           3675	   1055	   1079
           3676	   1050	   1074
           3677	   1046	   1075
           3678	   1045	   1074
           3679	   1045	   1075
           3680	   1044	   1078
           3681	   1045	   1073
           3682	   1040	   1069
           3683	   1033	   1068
           3684	   1031	   1063
           3685	   1031	   1063
           3686	   1033	   1063
           3687	   1032	   1058
           3688	   1029	   1054
           3689	   1023	   1050
           3690	   1021	   1050
           3691	   1022	   1050
           3692	   1022	   1051
           3693	   1021	   1045
           3694	   1018	   1043
           3695	   1012	   1038
           3696	   1010	   1037
           3697	   1010	   1041
           3698	   1015	   1046
           3699	   1013	   1041
           3700	   1011	   1037
           3701	   1007	   1034
           3702	   1006	   1036
           3703	   1009	   1037
           3704	   1010	   1038
           3705	   1009	   1039
           3706	   1007	   1034
           3707	   1003	   1032
           3708	   1001	   1033
           3709	   1005	   1036
           3710	   1006	   1038
           3711	   1005	   1038
           3712	   1002	   1033
           3713	   1000	   1030
           3714	   1001	   1032
           3715	   1003	   1033
           3716	   1007	   1035
           3717	   1008	   1035
           3718	   1006	   1033
           3719	   1003	   1032
           3720	   1002	   1032
           3721	   1005	   1033
           3722	   1004	   1033
           3723	   1005	   1034
           3724	   1004	   1030
           3725	    998	   1027
           3726	    994	   1030
           3727	    999	   1031
           3728	   1001	   1035
           3729	   1004	   1031
           3730	    999	   1026
           3731	    998	   1027
           3732	    998	   1029
           3733	   1000	   1029
           3734	   1001	   1029
           3735	   1004	   1028
           3736	   1000	   1024
           3737	    997	   1023
           3738	    998	   1023
           3739	    999	   1025
           3740	   1000	   1028
           3741	   1002	   1025
           3742	   1000	   1023
           3743	    997	   1022
           3744	    995	   1025
           3745	    998	   1026
           3746	   1000	   1028
           3747	   1003	   1025
           3748	    999	   1023
           3749	    997	   1024
           3750	    996	   1024
           3751	    999	   1028
           3752	   1000	   1031
           3753	   1002	   1028
           3754	   1001	   1025
           3755	    997	   1024
           3756	    996	   1026
           3757	    998	   1027
           3758	   1002	   1029
           3759	   1000	   1026
           3760	   1000	   1026
           3761	    996	   1027
           3762	    997	   1027
           3763	   1000	   1029
           3764	   1002	   1030
           3765	   1003	   1029
           3766	   1000	   1026
           3767	    998	   1025
           3768	    992	   1027
           3769	    997	   1029
           3770	    999	   1031
           3771	   1000	   1026
           3772	    997	   1026
           3773	    993	   1022
           3774	    992	   1027
           3775	    992	   1031
           3776	    998	   1031
           3777	    996	   1030
           3778	    996	   1028
           3779	    993	   1024
           3780	    989	   1024
           3781	    992	   1028
           3782	    997	   1027
           3783	    997	   1027
           3784	    994	   1025
           3785	    993	   1023
           3786	    992	   1024
           3787	    992	   1027
           3788	    994	   1028
           3789	    995	   1027
           3790	    994	   1026
           3791	    993	   1024
           3792	    992	   1024
           3793	    993	   1028
           3794	    995	   1028
           3795	    996	   1025
           3796	    993	   1022
           3797	    990	   1023
           3798	    987	   1022
           3799	    989	   1023
           3800	    992	   1027
           3801	    994	   1025
           3802	    993	   1022
           3803	    987	   1019
           3804	    986	   1022
           3805	    989	   1023
           3806	    993	   1025
           3807	    994	   1023
           3808	    992	   1021
           3809	    989	   1020
           3810	    984	   1023
           3811	    989	   1025
           3812	    992	   1024
           3813	    993	   1021
           3814	    990	   1019
           3815	    988	   1019
           3816	    985	   1021
           3817	    986	   1025
           3818	    991	   1026
           3819	    993	   1024
           3820	    990	   1023
           3821	    988	   1019
           3822	    986	   1020
           3823	    989	   1022
           3824	    993	   1024
           3825	    991	   1025
